entity:soil3_sample_id	metagenome_size_in_gbp	random_number	singlem_table	sra_accession
SRR7825331	2	996	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a091c248-7b00-44a8-808b-0d88b3f751e6/call-singlem/SRR7825331.singlem.json.gz	SRR7825331
SRR7825335	2	486	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d5c4c960-0ddd-433a-883f-a83f284086a2/call-singlem/SRR7825335.singlem.json.gz	SRR7825335
SRR7867194	2	893	undefined	SRR7867194
SRR7945123	1	371	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3b9a422e-9979-4724-ac29-db2963c2a996/call-singlem/SRR7945123.singlem.json.gz	SRR7945123
SRR7945124	1	614	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7a1b54d1-273b-45d8-a6f2-be812891ea4e/call-singlem/SRR7945124.singlem.json.gz	SRR7945124
SRR7945125	1	171	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0920f7dc-74cc-41a4-8bff-12a37661a6bf/call-singlem/SRR7945125.singlem.json.gz	SRR7945125
SRR7945128	1	847	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dfb80fdc-2f20-497f-952b-838068597614/call-singlem/SRR7945128.singlem.json.gz	SRR7945128
SRR7945130	1	206	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a7b8a7fd-5693-4e48-a3dd-aa34b852b6c8/call-singlem/attempt-2/SRR7945130.singlem.json.gz	SRR7945130
SRR7945134	1	781	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f29eab08-6bef-4c63-8f7a-98e088ef8638/call-singlem/SRR7945134.singlem.json.gz	SRR7945134
SRR7945138	1	995	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/33c69b70-9676-45a7-be8c-eb1a3a67798a/call-singlem/SRR7945138.singlem.json.gz	SRR7945138
SRR7945140	1	786	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/726ed313-bc96-4a2f-9d38-a4e488d65e2a/call-singlem/SRR7945140.singlem.json.gz	SRR7945140
SRR7945141	1	913	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3d3a9175-e5d8-43e3-a6f0-98e5a1a3e8e7/call-singlem/SRR7945141.singlem.json.gz	SRR7945141
SRR7945143	1	6	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/86a0d8cc-7ec8-473d-962e-2e75100a9bd7/call-singlem/SRR7945143.singlem.json.gz	SRR7945143
SRR7945144	2	12	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/eb3f948d-6e94-4ded-9ee6-44f66beb8807/call-singlem/SRR7945144.singlem.json.gz	SRR7945144
SRR7945145	1	826	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/13889bfc-c257-4b04-b8fa-7a8a03d8ea88/call-singlem/SRR7945145.singlem.json.gz	SRR7945145
SRR7945147	1	465	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4465add0-2497-4b97-a133-773f98d68da8/call-singlem/SRR7945147.singlem.json.gz	SRR7945147
SRR7945148	2	216	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9651ebe2-7ad3-4acc-8996-565e1b4b9d2b/call-singlem/SRR7945148.singlem.json.gz	SRR7945148
SRR7945149	1	97	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/12dbea1a-c02b-4d66-afd1-9a5c7b2eef35/call-singlem/SRR7945149.singlem.json.gz	SRR7945149
SRR7945152	2	234	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7af5ee38-7a39-45a9-af88-c9a326877ec6/call-singlem/SRR7945152.singlem.json.gz	SRR7945152
SRR7945154	1	552	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8ec4deff-6b58-4fec-a7c7-6d493898fe06/call-singlem/SRR7945154.singlem.json.gz	SRR7945154
SRR7945157	1	105	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/303461b9-a38a-4f1b-b1f7-f6ab57f5eb26/call-singlem/SRR7945157.singlem.json.gz	SRR7945157
SRR7945158	1	355	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7575f36b-b5cc-4d83-b4d3-b276864b315c/call-singlem/SRR7945158.singlem.json.gz	SRR7945158
SRR7945160	1	678	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/08419806-2cb0-4287-b9eb-c310ff055b4d/call-singlem/SRR7945160.singlem.json.gz	SRR7945160
SRR7945161	2	263	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5f5dfea5-d29c-44f2-b641-bec75b65af82/call-singlem/SRR7945161.singlem.json.gz	SRR7945161
SRR7945162	1	509	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d0dceabe-10ec-47ea-9e5d-eedbd054047c/call-singlem/SRR7945162.singlem.json.gz	SRR7945162
SRR7945165	1	590	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/34e41700-6e12-46b2-9f5a-b7ee5a2a7646/call-singlem/SRR7945165.singlem.json.gz	SRR7945165
SRR7945166	1	480	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2cb29c61-6f18-4b0a-8cb4-756ac4354b7b/call-singlem/SRR7945166.singlem.json.gz	SRR7945166
SRR7945167	1	311	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6435619c-aeeb-4a25-b40d-e7e5bc691f12/call-singlem/SRR7945167.singlem.json.gz	SRR7945167
SRR7945168	1	34	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ef7bd616-a565-4a01-8687-724157d17ac7/call-singlem/SRR7945168.singlem.json.gz	SRR7945168
SRR7945171	1	583	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/efde2193-b997-4169-b4ad-55be48dc77e4/call-singlem/SRR7945171.singlem.json.gz	SRR7945171
SRR7945173	1	71	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/b49a14b6-0de3-435b-8cc6-591e3804c79f/call-singlem/SRR7945173.singlem.json.gz	SRR7945173
SRR7945174	1	164	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4921d4b9-d3ee-418b-878a-5719580a1213/call-singlem/SRR7945174.singlem.json.gz	SRR7945174
SRR7945175	1	500	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/bf3618c1-294e-410a-9e93-d19ef0887fd8/call-singlem/SRR7945175.singlem.json.gz	SRR7945175
SRR7945181	1	572	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d7205913-68fc-47fc-81f4-7522030ce32c/call-singlem/SRR7945181.singlem.json.gz	SRR7945181
SRR7945182	1	166	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6b05b053-f981-4b80-888f-3fba8cbb38cd/call-singlem/SRR7945182.singlem.json.gz	SRR7945182
SRR7945184	1	366	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/87466612-74f2-4208-9a9e-504b2847843e/call-singlem/SRR7945184.singlem.json.gz	SRR7945184
SRR7976141	3	421	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5d4cc204-ba3d-4470-bd02-db6286c6a2ae/call-singlem/SRR7976141.singlem.json.gz	SRR7976141
SRR7976147	3	231	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f05d83a7-a9de-443f-ac5c-2246ff9f70a3/call-singlem/SRR7976147.singlem.json.gz	SRR7976147
SRR8100008	4	481	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/dc7332c3-6f0e-4e3a-8c9e-da781de43d58/call-singlem/SRR8100008.singlem.json.gz	SRR8100008
SRR8100023	4	832	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/152f36c0-dc67-4505-801c-e7212f27af7a/call-singlem/SRR8100023.singlem.json.gz	SRR8100023
SRR8100027	4	404	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/805d9edd-6647-4f59-84fe-e6623876ad5e/call-singlem/SRR8100027.singlem.json.gz	SRR8100027
SRR8100030	4	191	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/221a9b46-d6f1-41be-8fb3-e92ff57f2a51/call-singlem/SRR8100030.singlem.json.gz	SRR8100030
SRR8100031	4	320	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/870f5f96-191f-4dfd-a5e1-98b5d20e871d/call-singlem/SRR8100031.singlem.json.gz	SRR8100031
SRR8357461	2	442	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9c005d3c-5f83-49ba-9938-3621eb070cae/call-singlem/SRR8357461.singlem.json.gz	SRR8357461
SRR8357462	1	627	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6ba3073d-a931-4dd1-8544-7eda3f074f57/call-singlem/SRR8357462.singlem.json.gz	SRR8357462
SRR8357463	1	121	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6af4a04e-5fc4-41df-8e71-1b7a99c512b3/call-singlem/SRR8357463.singlem.json.gz	SRR8357463
SRR8357464	2	918	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/08531a47-f781-47a5-910b-b253190640ea/call-singlem/SRR8357464.singlem.json.gz	SRR8357464
SRR8357467	1	16	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2fed0e1c-bccd-4b60-a084-681fe907b534/call-singlem/SRR8357467.singlem.json.gz	SRR8357467
SRR8357468	2	235	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0d38a552-db16-4f34-b712-00274975160a/call-singlem/SRR8357468.singlem.json.gz	SRR8357468
SRR8357470	1	399	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7f07dd6d-aad0-4d17-b237-bd0b0b6bc6b8/call-singlem/SRR8357470.singlem.json.gz	SRR8357470
SRR8357473	1	873	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/59ad5d94-e072-4a02-8bc9-f0b6d2fa270d/call-singlem/SRR8357473.singlem.json.gz	SRR8357473
SRR8357474	2	38	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ab7733f0-d7f0-4e39-894e-1417a2f68c2b/call-singlem/SRR8357474.singlem.json.gz	SRR8357474
SRR8357476	1	794	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1f1413cf-2b52-41e2-a95b-3e43ab52a6bf/call-singlem/SRR8357476.singlem.json.gz	SRR8357476
SRR8453764	1	731	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/023fb15b-ca97-454a-afae-602ddef50279/call-singlem/SRR8453764.singlem.json.gz	SRR8453764
SRR8453765	1	725	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8198de33-b5cf-4fd5-81c7-ff5fa51275cf/call-singlem/SRR8453765.singlem.json.gz	SRR8453765
SRR8453768	1	278	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7b3ba074-d0c8-48c3-8f40-658592edcfac/call-singlem/SRR8453768.singlem.json.gz	SRR8453768
SRR8453771	1	839	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/92745739-12a6-467e-ad85-a2e977d76963/call-singlem/SRR8453771.singlem.json.gz	SRR8453771
SRR8453775	1	965	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2128c243-1f8b-4f44-addb-25e5601c451d/call-singlem/SRR8453775.singlem.json.gz	SRR8453775
SRR8453777	1	64	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/10a30e06-095a-47b1-a5a4-d5b91f7e08b9/call-singlem/SRR8453777.singlem.json.gz	SRR8453777
SRR8487015	2	70	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/601ace8e-f21f-4918-895d-0c1e21901fcb/call-singlem/SRR8487015.singlem.json.gz	SRR8487015
SRR8487021	4	126	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ef298bec-a686-4d2d-a99b-7600bcd84d8b/call-singlem/SRR8487021.singlem.json.gz	SRR8487021
SRR8487029	4	205	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0dd893d7-0476-453a-ad80-8ffd7ff3d1bc/call-singlem/SRR8487029.singlem.json.gz	SRR8487029
SRR8487032	4	932	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9e2d14d3-c768-40e2-aa1b-89c868ca4abf/call-singlem/SRR8487032.singlem.json.gz	SRR8487032
SRR8487033	4	140	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0865e379-fe6b-4120-b173-f4ab849e04aa/call-singlem/SRR8487033.singlem.json.gz	SRR8487033
SRR8527069	3	937	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/1ab56768-47f4-4d85-9b32-76ec7241a5ef/call-singlem/SRR8527069.singlem.json.gz	SRR8527069
SRR8527070	3	563	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d3ba7352-290e-4f67-9261-43beecb46d2c/call-singlem/SRR8527070.singlem.json.gz	SRR8527070
SRR8527072	2	515	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/02e71537-b996-4bf1-806a-f53bec546377/call-singlem/SRR8527072.singlem.json.gz	SRR8527072
SRR8527073	3	543	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/aa21fabf-eee1-41a6-9678-25035559f4d5/call-singlem/SRR8527073.singlem.json.gz	SRR8527073
SRR8527074	3	277	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3c5159e6-08c5-4baa-b676-8642301f658c/call-singlem/SRR8527074.singlem.json.gz	SRR8527074
SRR8527075	2	66	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6c572b18-298d-4116-bc98-95b05661ff2d/call-singlem/SRR8527075.singlem.json.gz	SRR8527075
SRR8781996	1	106	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/7cd3e76a-97f8-4f1b-bb9e-272ec056d205/call-singlem/SRR8781996.singlem.json.gz	SRR8781996
SRR8781997	1	908	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3508d47b-7895-4c99-8ae5-2ec371df6e40/call-singlem/SRR8781997.singlem.json.gz	SRR8781997
SRR8781999	1	288	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a2d70272-bda2-4547-b984-d643bf4e28a8/call-singlem/SRR8781999.singlem.json.gz	SRR8781999
SRR8782000	1	658	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/da7f3752-85b6-48ce-a4af-b80f4d3eef66/call-singlem/SRR8782000.singlem.json.gz	SRR8782000
SRR8840928	4	67	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/6643c3a9-4e32-41aa-bef4-eb0103634265/call-singlem/SRR8840928.singlem.json.gz	SRR8840928
SRR8921822	1	842	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5e87a097-52bc-44a6-ab7b-b65231d5a631/call-singlem/SRR8921822.singlem.json.gz	SRR8921822
SRR8921824	1	349	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e025b78a-1b95-45cc-b191-3550e14af136/call-singlem/SRR8921824.singlem.json.gz	SRR8921824
SRR8921828	1	155	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/8f9138fb-0992-4a84-9cd7-ae6293f8359f/call-singlem/SRR8921828.singlem.json.gz	SRR8921828
SRR8921829	1	398	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2577ef33-d5f4-48ae-9230-bbc5429facab/call-singlem/SRR8921829.singlem.json.gz	SRR8921829
SRR8931204	4	673	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/45413721-c79a-43c7-8afd-43151c3f0976/call-singlem/SRR8931204.singlem.json.gz	SRR8931204
SRR8931226	4	741	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/88e08de4-d0ad-4085-81ba-4d94230d1aa5/call-singlem/SRR8931226.singlem.json.gz	SRR8931226
SRR8931227	3	875	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ec97e9cd-31d7-4a1e-8b0d-a138dd364510/call-singlem/SRR8931227.singlem.json.gz	SRR8931227
SRR9312613	2	661	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a05cff31-5a5a-4fdb-bd8b-86db142571c3/call-singlem/SRR9312613.singlem.json.gz	SRR9312613
SRR9312614	2	756	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a28680b9-51fe-4d7b-9424-925c6d5141bf/call-singlem/SRR9312614.singlem.json.gz	SRR9312614
SRR9312615	2	384	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/a735d85f-47d9-42ff-b44d-8f22c02c6533/call-singlem/SRR9312615.singlem.json.gz	SRR9312615
SRR9312616	2	255	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4f3d47af-da6b-4752-97b2-3b024924ae14/call-singlem/SRR9312616.singlem.json.gz	SRR9312616
SRR9312617	2	971	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/ed3e0996-f883-4080-9685-2c759baa9b69/call-singlem/SRR9312617.singlem.json.gz	SRR9312617
SRR9312621	1	186	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/db5d4226-8e19-4852-81c6-db0e159a5d22/call-singlem/SRR9312621.singlem.json.gz	SRR9312621
SRR9312622	1	385	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/00a49564-fc0d-46d6-abfc-eba0a59a84f1/call-singlem/SRR9312622.singlem.json.gz	SRR9312622
SRR9312625	1	310	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/00479034-9e31-4dba-9b06-565474c7e812/call-singlem/SRR9312625.singlem.json.gz	SRR9312625
SRR9312629	1	881	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9c253212-2bb7-4310-b29a-4bedd5bff39a/call-singlem/SRR9312629.singlem.json.gz	SRR9312629
SRR9312632	1	993	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2690338d-4a84-44f1-ac26-904e83f602f1/call-singlem/SRR9312632.singlem.json.gz	SRR9312632
SRR9617300	3	147	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/23232f55-082b-48fc-8b3c-2e892f46cf94/call-singlem/SRR9617300.singlem.json.gz	SRR9617300
SRR9617301	2	866	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/f7e3f6da-fe6c-4e38-9057-3702b7ab8d09/call-singlem/SRR9617301.singlem.json.gz	SRR9617301
SRR9617302	3	857	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/9200f9d1-47b9-43b6-8d1c-08d1bd796364/call-singlem/SRR9617302.singlem.json.gz	SRR9617302
SRR9617317	2	211	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/45c2434d-b098-415d-aefa-36e1e3227e20/call-singlem/SRR9617317.singlem.json.gz	SRR9617317
SRR9617325	3	919	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d31f48a0-a69a-4311-8a5f-9c5fae22494d/call-singlem/SRR9617325.singlem.json.gz	SRR9617325
SRR9656170	3	329	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/48ba12bb-ba7c-4bc9-9930-1872143845f9/call-singlem/SRR9656170.singlem.json.gz	SRR9656170
SRR9656172	3	290	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/e5b4cf9a-8435-4b30-be3a-37edd9788059/call-singlem/SRR9656172.singlem.json.gz	SRR9656172
SRR9656174	2	636	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/49922782-4d3e-4ff1-bdb0-54881ab23702/call-singlem/SRR9656174.singlem.json.gz	SRR9656174
SRR9656176	4	217	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/3f718178-e72f-492f-b6df-0190e2506880/call-singlem/SRR9656176.singlem.json.gz	SRR9656176
SRR9656177	2	533	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/5ecd9538-bf3d-403a-a894-eaf45b2d6c07/call-singlem/SRR9656177.singlem.json.gz	SRR9656177
SRR9656185	3	902	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/d1b18c64-e803-4e9e-bd27-ae8a1e9f6e8e/call-singlem/SRR9656185.singlem.json.gz	SRR9656185
SRR9656188	4	127	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/0bbbe42b-07d6-43de-aaf3-17cbf0571b8a/call-singlem/SRR9656188.singlem.json.gz	SRR9656188
SRR9697536	1	668	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/50486141-ab67-45cb-abc8-13ece30bb782/call-singlem/SRR9697536.singlem.json.gz	SRR9697536
SRR9697537	2	178	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/2b5938d0-c37b-4e2a-bed8-7be4ee95ac10/call-singlem/SRR9697537.singlem.json.gz	SRR9697537
SRR9697543	1	125	gs://fc-e68b90c4-861d-4507-8118-e88d1e871567/788fc172-194b-4edc-ad97-c0f254288a3f/SingleM_SRA/4fe87d31-67d2-4a22-b0bb-15bfe4a73585/call-singlem/SRR9697543.singlem.json.gz	SRR9697543
